data,labels
"[0.15664514899253845, 0.5239330232143402, 0.22702357172966003, 0.4923473298549652, 0.2903186082839966, 0.4234742820262909, 0.3490307033061981, 0.37305083870887756, 0.40510571002960205, 0.34999147057533264, 0.22472333908081055, 0.2838490307331085, 0.24605488777160645, 0.1755015254020691, 0.25592753291130066, 0.10379794239997864, 0.2609986364841461, 0.04399368166923523, 0.1711362898349762, 0.2735045850276947, 0.16708552837371826, 0.14817363023757935, 0.16470280289649963, 0.06621253490447998, 0.15880274772644043, 0.0, 0.12425446510314941, 0.2925255596637726, 0.0999515950679779, 0.17903125286102295, 0.08579987287521362, 0.10360923409461975, 0.07453243434429169, 0.039207279682159424, 0.08556808531284332, 0.33411136269569397, 0.04687201976776123, 0.25747206807136536, 0.02045607566833496, 0.20805293321609497, 0.0, 0.15830138325691223]",Stop
"[0.15664514899253845, 0.5239330232143402, 0.22702357172966003, 0.4923473298549652, 0.2903186082839966, 0.4234742820262909, 0.3490307033061981, 0.37305083870887756, 0.40510571002960205, 0.34999147057533264, 0.22472333908081055, 0.2838490307331085, 0.24605488777160645, 0.1755015254020691, 0.25592753291130066, 0.10379794239997864, 0.2609986364841461, 0.04399368166923523, 0.1711362898349762, 0.2735045850276947, 0.16708552837371826, 0.14817363023757935, 0.16470280289649963, 0.06621253490447998, 0.15880274772644043, 0.0, 0.12425446510314941, 0.2925255596637726, 0.0999515950679779, 0.17903125286102295, 0.08579987287521362, 0.10360923409461975, 0.07453243434429169, 0.039207279682159424, 0.08556808531284332, 0.33411136269569397, 0.04687201976776123, 0.25747206807136536, 0.02045607566833496, 0.20805293321609497, 0.0, 0.15830138325691223]",Stop
"[0.15973785519599915, 0.5259768068790436, 0.22893264889717102, 0.49356260895729065, 0.29253602027893066, 0.4252534806728363, 0.3510354459285736, 0.3740122616291046, 0.40669092535972595, 0.35024532675743103, 0.22693690657615662, 0.28521010279655457, 0.2469843327999115, 0.17606034874916077, 0.2556563913822174, 0.1048000156879425, 0.2592479884624481, 0.04428699612617493, 0.17311465740203857, 0.27507564425468445, 0.16741207242012024, 0.14893868565559387, 0.16346287727355957, 0.06650424003601074, 0.15589436888694763, 0.0, 0.12591740489006042, 0.2952145040035248, 0.09897294640541077, 0.18227839469909668, 0.08407309651374817, 0.107850581407547, 0.07222959399223328, 0.04433324933052063, 0.08654621243476868, 0.33770862221717834, 0.04763779044151306, 0.2603265941143036, 0.020721107721328735, 0.2109968662261963, 0.0, 0.16128253936767578]",Stop
"[0.1488649547100067, 0.5169712007045746, 0.21826916933059692, 0.48938098549842834, 0.2842729091644287, 0.4237464368343353, 0.34394899010658264, 0.37603405117988586, 0.39984098076820374, 0.35607364773750305, 0.22166171669960022, 0.2836289703845978, 0.24470695853233337, 0.17676720023155212, 0.25591740012168884, 0.10663026571273804, 0.2619049847126007, 0.0475480854511261, 0.16763997077941895, 0.270986944437027, 0.1664254367351532, 0.14564737677574158, 0.16515874862670898, 0.06461778283119202, 0.1600581407546997, 0.0, 0.11980310082435608, 0.28846749663352966, 0.09892956912517548, 0.1742004156112671, 0.08703693747520447, 0.10026425123214722, 0.07756811380386353, 0.03815540671348572, 0.07949502766132355, 0.3285592496395111, 0.044582828879356384, 0.24936065077781677, 0.01938985288143158, 0.19916605949401855, 0.0, 0.1497986614704132]",Stop
"[0.1488649547100067, 0.5169712007045746, 0.21826916933059692, 0.48938098549842834, 0.2842729091644287, 0.4237464368343353, 0.34394899010658264, 0.37603405117988586, 0.39984098076820374, 0.35607364773750305, 0.22166171669960022, 0.2836289703845978, 0.24470695853233337, 0.17676720023155212, 0.25591740012168884, 0.10663026571273804, 0.2619049847126007, 0.0475480854511261, 0.16763997077941895, 0.270986944437027, 0.1664254367351532, 0.14564737677574158, 0.16515874862670898, 0.06461778283119202, 0.1600581407546997, 0.0, 0.11980310082435608, 0.28846749663352966, 0.09892956912517548, 0.1742004156112671, 0.08703693747520447, 0.10026425123214722, 0.07756811380386353, 0.03815540671348572, 0.07949502766132355, 0.3285592496395111, 0.044582828879356384, 0.24936065077781677, 0.01938985288143158, 0.19916605949401855, 0.0, 0.1497986614704132]",Stop
"[0.1488649547100067, 0.5169712007045746, 0.21826916933059692, 0.48938098549842834, 0.2842729091644287, 0.4237464368343353, 0.34394899010658264, 0.37603405117988586, 0.39984098076820374, 0.35607364773750305, 0.22166171669960022, 0.2836289703845978, 0.24470695853233337, 0.17676720023155212, 0.25591740012168884, 0.10663026571273804, 0.2619049847126007, 0.0475480854511261, 0.16763997077941895, 0.270986944437027, 0.1664254367351532, 0.14564737677574158, 0.16515874862670898, 0.06461778283119202, 0.1600581407546997, 0.0, 0.11980310082435608, 0.28846749663352966, 0.09892956912517548, 0.1742004156112671, 0.08703693747520447, 0.10026425123214722, 0.07756811380386353, 0.03815540671348572, 0.07949502766132355, 0.3285592496395111, 0.044582828879356384, 0.24936065077781677, 0.01938985288143158, 0.19916605949401855, 0.0, 0.1497986614704132]",Stop
"[0.13977797329425812, 0.5153674185276031, 0.21064673364162445, 0.49270495772361755, 0.279260590672493, 0.4320996105670929, 0.3416660279035568, 0.3910733759403229, 0.396687313914299, 0.37509021162986755, 0.21784935891628265, 0.2866348326206207, 0.24361275136470795, 0.17991769313812256, 0.2584543079137802, 0.10957634449005127, 0.2664358764886856, 0.05005982518196106, 0.16383536159992218, 0.2723332941532135, 0.16617505252361298, 0.14767909049987793, 0.1677396148443222, 0.06652763485908508, 0.16495893895626068, 0.0, 0.11539314687252045, 0.2872622311115265, 0.09966649115085602, 0.1718958020210266, 0.09073694050312042, 0.09738317131996155, 0.08318759500980377, 0.03479662537574768, 0.07507216930389404, 0.3261573612689972, 0.042704373598098755, 0.24524971842765808, 0.01837778091430664, 0.19303300976753235, 0.0, 0.142296701669693]",Stop
"[0.10556317865848541, 0.5013192296028137, 0.17542077600955963, 0.486910343170166, 0.24512408673763275, 0.4344945549964905, 0.30863790214061737, 0.3997911214828491, 0.3646010011434555, 0.3898361325263977, 0.1972186118364334, 0.28662848472595215, 0.2297573834657669, 0.18544310331344604, 0.2493334263563156, 0.11589357256889343, 0.26131002604961395, 0.05661463737487793, 0.14520443975925446, 0.26703500747680664, 0.1563027948141098, 0.14660531282424927, 0.16375474631786346, 0.06655818223953247, 0.16605786979198456, 0.0, 0.0967784970998764, 0.27648478746414185, 0.09058801829814911, 0.1633843183517456, 0.08955501019954681, 0.08671396970748901, 0.08846370875835419, 0.023041069507598877, 0.054135844111442566, 0.31041282415390015, 0.029540881514549255, 0.2265891432762146, 0.012005433440208435, 0.1710752546787262, 0.0, 0.1183963418006897]",Stop
"[0.13977797329425812, 0.5153674185276031, 0.21064673364162445, 0.49270495772361755, 0.279260590672493, 0.4320996105670929, 0.3416660279035568, 0.3910733759403229, 0.396687313914299, 0.37509021162986755, 0.21784935891628265, 0.2866348326206207, 0.24361275136470795, 0.17991769313812256, 0.2584543079137802, 0.10957634449005127, 0.2664358764886856, 0.05005982518196106, 0.16383536159992218, 0.2723332941532135, 0.16617505252361298, 0.14767909049987793, 0.1677396148443222, 0.06652763485908508, 0.16495893895626068, 0.0, 0.11539314687252045, 0.2872622311115265, 0.09966649115085602, 0.1718958020210266, 0.09073694050312042, 0.09738317131996155, 0.08318759500980377, 0.03479662537574768, 0.07507216930389404, 0.3261573612689972, 0.042704373598098755, 0.24524971842765808, 0.01837778091430664, 0.19303300976753235, 0.0, 0.142296701669693]",Stop
"[0.12613163888454437, 0.5125076472759247, 0.1973794549703598, 0.494477778673172, 0.26762352883815765, 0.43785491585731506, 0.3315787762403488, 0.40088072419166565, 0.38720737397670746, 0.3886961042881012, 0.21122564375400543, 0.28919002413749695, 0.24095286428928375, 0.18483978509902954, 0.2586924880743027, 0.11534294486045837, 0.26976214349269867, 0.055635005235672, 0.15798141062259674, 0.270736962556839, 0.16552753746509552, 0.14657211303710938, 0.1707765907049179, 0.06629893183708191, 0.17117606103420258, 0.0, 0.10918579995632172, 0.2823467552661896, 0.09783931076526642, 0.1681041419506073, 0.09273327887058258, 0.09364327788352966, 0.08834712207317352, 0.0311049222946167, 0.06753824651241302, 0.31811967492103577, 0.03814531862735748, 0.2365034520626068, 0.016248226165771484, 0.1831064522266388, 0.0, 0.13159501552581787]",Stop
"[0.11295928061008453, 0.5155953764915466, 0.18351630866527557, 0.4986562728881836, 0.25474782288074493, 0.4464868903160095, 0.31985802948474884, 0.41611921787261963, 0.37477143108844757, 0.4087027311325073, 0.20403529703617096, 0.29337072372436523, 0.23845110833644867, 0.19016149640083313, 0.25899775326251984, 0.1217922568321228, 0.27138568460941315, 0.0625276267528534, 0.15209220349788666, 0.27306222915649414, 0.16441376507282257, 0.1501842737197876, 0.17146112024784088, 0.06803002953529358, 0.17291803658008575, 0.0, 0.10315237939357758, 0.2817608118057251, 0.09842275083065033, 0.16481417417526245, 0.09622471034526825, 0.08737927675247192, 0.09383262693881989, 0.021950095891952515, 0.059720709919929504, 0.31625109910964966, 0.0334329754114151, 0.2291242778301239, 0.01358400285243988, 0.17182421684265137, 0.0, 0.11642974615097046]",Stop
"[0.11295928061008453, 0.5155953764915466, 0.18351630866527557, 0.4986562728881836, 0.25474782288074493, 0.4464868903160095, 0.31985802948474884, 0.41611921787261963, 0.37477143108844757, 0.4087027311325073, 0.20403529703617096, 0.29337072372436523, 0.23845110833644867, 0.19016149640083313, 0.25899775326251984, 0.1217922568321228, 0.27138568460941315, 0.0625276267528534, 0.15209220349788666, 0.27306222915649414, 0.16441376507282257, 0.1501842737197876, 0.17146112024784088, 0.06803002953529358, 0.17291803658008575, 0.0, 0.10315237939357758, 0.2817608118057251, 0.09842275083065033, 0.16481417417526245, 0.09622471034526825, 0.08737927675247192, 0.09383262693881989, 0.021950095891952515, 0.059720709919929504, 0.31625109910964966, 0.0334329754114151, 0.2291242778301239, 0.01358400285243988, 0.17182421684265137, 0.0, 0.11642974615097046]",Stop
"[0.11295928061008453, 0.5155953764915466, 0.18351630866527557, 0.4986562728881836, 0.25474782288074493, 0.4464868903160095, 0.31985802948474884, 0.41611921787261963, 0.37477143108844757, 0.4087027311325073, 0.20403529703617096, 0.29337072372436523, 0.23845110833644867, 0.19016149640083313, 0.25899775326251984, 0.1217922568321228, 0.27138568460941315, 0.0625276267528534, 0.15209220349788666, 0.27306222915649414, 0.16441376507282257, 0.1501842737197876, 0.17146112024784088, 0.06803002953529358, 0.17291803658008575, 0.0, 0.10315237939357758, 0.2817608118057251, 0.09842275083065033, 0.16481417417526245, 0.09622471034526825, 0.08737927675247192, 0.09383262693881989, 0.021950095891952515, 0.059720709919929504, 0.31625109910964966, 0.0334329754114151, 0.2291242778301239, 0.01358400285243988, 0.17182421684265137, 0.0, 0.11642974615097046]",Stop
"[0.10181301832199097, 0.5127541124820709, 0.17135214805603027, 0.5015150010585785, 0.244998037815094, 0.45371589064598083, 0.3113437294960022, 0.4258411228656769, 0.36901557445526123, 0.42141255736351013, 0.1981443166732788, 0.2979995310306549, 0.23566168546676636, 0.1960625946521759, 0.25918442010879517, 0.12754249572753906, 0.2738625705242157, 0.06803768873214722, 0.1465659737586975, 0.27374622225761414, 0.16340357065200806, 0.1509844958782196, 0.174116313457489, 0.06866750121116638, 0.17837950587272644, 0.0, 0.09754160046577454, 0.2793528139591217, 0.09667554497718811, 0.16147270798683167, 0.09809482097625732, 0.08276760578155518, 0.09809517860412598, 0.016215771436691284, 0.0531376451253891, 0.3119162619113922, 0.029925614595413208, 0.22183537483215332, 0.012364909052848816, 0.1631322205066681, 0.0, 0.10706737637519836]",Stop
"[0.10181301832199097, 0.5127541124820709, 0.17135214805603027, 0.5015150010585785, 0.244998037815094, 0.45371589064598083, 0.3113437294960022, 0.4258411228656769, 0.36901557445526123, 0.42141255736351013, 0.1981443166732788, 0.2979995310306549, 0.23566168546676636, 0.1960625946521759, 0.25918442010879517, 0.12754249572753906, 0.2738625705242157, 0.06803768873214722, 0.1465659737586975, 0.27374622225761414, 0.16340357065200806, 0.1509844958782196, 0.174116313457489, 0.06866750121116638, 0.17837950587272644, 0.0, 0.09754160046577454, 0.2793528139591217, 0.09667554497718811, 0.16147270798683167, 0.09809482097625732, 0.08276760578155518, 0.09809517860412598, 0.016215771436691284, 0.0531376451253891, 0.3119162619113922, 0.029925614595413208, 0.22183537483215332, 0.012364909052848816, 0.1631322205066681, 0.0, 0.10706737637519836]",Stop
"[0.09421996772289276, 0.5035414099693298, 0.16278426349163055, 0.49668508768081665, 0.23643915355205536, 0.45342719554901123, 0.3018767684698105, 0.43040478229522705, 0.35530100762844086, 0.42710715532302856, 0.19438837468624115, 0.2936745285987854, 0.2344694584608078, 0.1951409876346588, 0.2588154226541519, 0.12859004735946655, 0.2745993286371231, 0.07058840990066528, 0.1431051641702652, 0.2670833468437195, 0.16330896317958832, 0.14620286226272583, 0.1766175478696823, 0.06636548042297363, 0.18421204388141632, 0.0, 0.09415347874164581, 0.2715187072753906, 0.09547235071659088, 0.15483340620994568, 0.09789954125881195, 0.07754015922546387, 0.09958110749721527, 0.013344347476959229, 0.04946783185005188, 0.30407047271728516, 0.027913138270378113, 0.21601057052612305, 0.011159077286720276, 0.15768209099769592, 0.0, 0.10269445180892944]",Stop
"[0.07793702185153961, 0.4934115707874298, 0.14601771533489227, 0.4937797486782074, 0.22131259739398956, 0.45652225613594055, 0.28620685636997223, 0.4355466663837433, 0.33827270567417145, 0.4300694167613983, 0.18595151603221893, 0.29304930567741394, 0.230985626578331, 0.195043683052063, 0.25802768766880035, 0.12865599989891052, 0.27611954510211945, 0.0700579583644867, 0.13567803800106049, 0.2619120180606842, 0.16046907007694244, 0.14272448420524597, 0.17745046317577362, 0.06429532170295715, 0.18841181695461273, 0.0, 0.08728797733783722, 0.26209887862205505, 0.09360672533512115, 0.14633360505104065, 0.09820003807544708, 0.07109653949737549, 0.1014217883348465, 0.009500175714492798, 0.04228079319000244, 0.29168906807899475, 0.02391183376312256, 0.20342344045639038, 0.00921545922756195, 0.1453915238380432, 0.0, 0.09138324856758118]",Stop
"[0.07793702185153961, 0.4934115707874298, 0.14601771533489227, 0.4937797486782074, 0.22131259739398956, 0.45652225613594055, 0.28620685636997223, 0.4355466663837433, 0.33827270567417145, 0.4300694167613983, 0.18595151603221893, 0.29304930567741394, 0.230985626578331, 0.195043683052063, 0.25802768766880035, 0.12865599989891052, 0.27611954510211945, 0.0700579583644867, 0.13567803800106049, 0.2619120180606842, 0.16046907007694244, 0.14272448420524597, 0.17745046317577362, 0.06429532170295715, 0.18841181695461273, 0.0, 0.08728797733783722, 0.26209887862205505, 0.09360672533512115, 0.14633360505104065, 0.09820003807544708, 0.07109653949737549, 0.1014217883348465, 0.009500175714492798, 0.04228079319000244, 0.29168906807899475, 0.02391183376312256, 0.20342344045639038, 0.00921545922756195, 0.1453915238380432, 0.0, 0.09138324856758118]",Stop
"[0.11136594414710999, 0.5045467913150787, 0.1816783845424652, 0.48838964104652405, 0.2509651482105255, 0.4322514235973358, 0.3141941428184509, 0.39543578028678894, 0.3697242736816406, 0.3839081823825836, 0.19965997338294983, 0.28569158911705017, 0.23056438565254211, 0.18286383152008057, 0.2496749758720398, 0.1128275990486145, 0.2615665793418884, 0.05397939682006836, 0.14784732460975647, 0.26790228486061096, 0.15691235661506653, 0.14642956852912903, 0.16288870573043823, 0.06578800082206726, 0.16396543383598328, 0.0, 0.10005217790603638, 0.27887704968452454, 0.09235072135925293, 0.16367346048355103, 0.08941391110420227, 0.0882597267627716, 0.08699876070022583, 0.026098161935806274, 0.05820667743682861, 0.31374529004096985, 0.03195352852344513, 0.23064681887626648, 0.013080805540084839, 0.1761716604232788, 0.0, 0.12428095936775208]",Stop
"[0.07793702185153961, 0.4934115707874298, 0.14601771533489227, 0.4937797486782074, 0.22131259739398956, 0.45652225613594055, 0.28620685636997223, 0.4355466663837433, 0.33827270567417145, 0.4300694167613983, 0.18595151603221893, 0.29304930567741394, 0.230985626578331, 0.195043683052063, 0.25802768766880035, 0.12865599989891052, 0.27611954510211945, 0.0700579583644867, 0.13567803800106049, 0.2619120180606842, 0.16046907007694244, 0.14272448420524597, 0.17745046317577362, 0.06429532170295715, 0.18841181695461273, 0.0, 0.08728797733783722, 0.26209887862205505, 0.09360672533512115, 0.14633360505104065, 0.09820003807544708, 0.07109653949737549, 0.1014217883348465, 0.009500175714492798, 0.04228079319000244, 0.29168906807899475, 0.02391183376312256, 0.20342344045639038, 0.00921545922756195, 0.1453915238380432, 0.0, 0.09138324856758118]",Stop
"[0.058680951595306396, 0.473798543214798, 0.12498819828033447, 0.48542484641075134, 0.19760465621948242, 0.45586422085762024, 0.25613147020339966, 0.4291297495365143, 0.29916125535964966, 0.4005747139453888, 0.17431029677391052, 0.29236122965812683, 0.22292274236679077, 0.19905135035514832, 0.2507895529270172, 0.13429197669029236, 0.2706964910030365, 0.07762295007705688, 0.1255967617034912, 0.2554236352443695, 0.15460249781608582, 0.13838747143745422, 0.17362165451049805, 0.062322407960891724, 0.18816882371902466, 0.0, 0.07726067304611206, 0.25144317746162415, 0.08834576606750488, 0.13646778464317322, 0.09565570950508118, 0.061914652585983276, 0.10201725363731384, 0.0011870265007019043, 0.030457153916358948, 0.27782973647117615, 0.017703577876091003, 0.18902984261512756, 0.006574451923370361, 0.13135352730751038, 0.0, 0.07962396740913391]",Stop
